secid,date,days,forward_price,strike_price,premium,impl_volatility,delta,gamma,theta,vega,cp_flag,index_flag
107525,20121220,547,26.470188,26.470188,3.44145,0.252405,0.579923,0.05094,-1.288465,12.49296,C,0
107525,20121220,730,26.0992,26.0992,4.043051,0.259132,0.588617,0.042992,-1.154623,14.162415,C,0
107525,20121220,30,27.684916,27.684916,0.658582,0.207975,-0.488306,0.241682,-3.974071,3.164601,P,0
107525,20121220,60,27.692164,27.692164,1.009551,0.225421,-0.482126,0.157658,-3.030707,4.472609,P,0
107525,20121220,91,27.46948,27.46948,1.227407,0.224403,-0.474131,0.127478,-2.418363,5.459642,P,0
107525,20121220,122,27.476924,27.476924,1.429799,0.225757,-0.47064,0.109456,-2.094697,6.31793,P,0
107525,20121220,152,27.2558,27.2558,1.617697,0.225886,-0.469153,0.09678,-1.848136,6.983756,P,0
107525,20121220,182,27.263203,27.263203,1.735324,0.226161,-0.461093,0.088544,-1.690916,7.644734,P,0
107525,20121220,273,27.05958,27.05958,2.154522,0.231147,-0.449618,0.069994,-1.386532,9.268357,P,0
107525,20121220,365,26.859463,26.859463,2.585637,0.241943,-0.437908,0.057198,-1.234351,10.602601,P,0
107525,20121220,547,26.470188,26.470188,3.300667,0.256521,-0.41742,0.043102,-1.033298,12.695159,P,0
107525,20121220,730,26.0992,26.0992,3.883246,0.265566,-0.399534,0.035237,-0.892655,14.341782,P,0
107525,20121221,30,27.454881,27.454881,0.628902,0.200329,0.511455,0.252856,-3.852105,3.13848,C,0
107525,20121221,60,27.232048,27.232048,1.096214,0.221023,0.555146,0.160583,-2.993554,4.397782,C,0
107525,20121221,91,27.23936,27.23936,1.246409,0.221344,0.544591,0.139027,-2.60526,5.284194,C,0
107525,20121221,122,27.246745,27.246745,1.426035,0.223982,0.536431,0.118669,-2.28201,6.167694,C,0
107525,20121221,152,27.025605,27.025605,1.686235,0.226577,0.557478,0.105214,-2.075748,6.879486,C,0
107525,20121221,182,27.033062,27.033062,1.799054,0.227347,0.551263,0.096668,-1.923136,7.488483,C,0
107525,20121221,273,26.829626,26.829626,2.240371,0.231735,0.558435,0.077599,-1.611687,9.103822,C,0
107525,20121221,365,26.629356,26.629356,2.676275,0.240178,0.566203,0.065004,-1.455251,10.390856,C,0
107525,20121221,547,26.239127,26.239127,3.393394,0.25129,0.57882,0.051421,-1.268119,12.43895,C,0
107525,20121221,730,25.867155,25.867155,3.99778,0.258198,0.589042,0.043643,-1.144355,14.040025,C,0
107525,20121221,30,27.454881,27.454881,0.712836,0.227007,-0.4872,0.223242,-4.303762,3.138062,P,0
107525,20121221,60,27.232048,27.232048,0.947665,0.239428,-0.446526,0.148461,-3.170846,4.400089,P,0
107525,20121221,91,27.23936,27.23936,1.278219,0.235686,-0.472976,0.122366,-2.520165,5.413016,P,0
107525,20121221,122,27.246745,27.246745,1.483076,0.236174,-0.469391,0.105467,-2.174124,6.26373,P,0
107525,20121221,152,27.025605,27.025605,1.670891,0.235475,-0.467671,0.093585,-1.911571,6.922892,P,0
107525,20121221,182,27.033062,27.033062,1.788576,0.235111,-0.459795,0.085858,-1.744051,7.578226,P,0
107525,20121221,273,26.829626,26.829626,2.210057,0.239182,-0.448158,0.06817,-1.423044,9.186149,P,0
107525,20121221,365,26.629356,26.629356,2.625251,0.247815,-0.436647,0.056274,-1.253729,10.507736,P,0
107525,20121221,547,26.239127,26.239127,3.330626,0.261123,-0.416256,0.042667,-1.043173,12.579827,P,0
107525,20121221,730,25.867155,25.867155,3.900269,0.26916,-0.398368,0.035021,-0.897115,14.207528,P,0
107525,20121224,30,27.06481,27.06481,0.664287,0.214655,0.512274,0.239367,-4.066586,3.0937,C,0
107525,20121224,60,26.841874,26.841874,1.108183,0.231662,0.554748,0.15862,-3.154134,4.33673,C,0
107525,20121224,91,26.849081,26.849081,1.263945,0.228656,0.543804,0.136847,-2.6579,5.277514,C,0
107525,20121224,122,26.85636,26.85636,1.444097,0.230484,0.535958,0.116764,-2.309369,6.102649,C,0
107525,20121224,152,26.635145,26.635145,1.704394,0.232516,0.556499,0.10354,-2.089439,6.783358,C,0
107525,20121224,182,26.642494,26.642494,1.815705,0.233031,0.55152,0.09559,-1.94052,7.379831,C,0
107525,20121224,273,26.438778,26.438778,2.261739,0.237866,0.558336,0.076469,-1.625021,8.970293,C,0
107525,20121224,365,26.238229,26.238229,2.648552,0.24138,0.566307,0.065616,-1.441597,10.235498,C,0
107525,20121224,547,25.847435,25.847435,3.375998,0.253652,0.579541,0.051752,-1.263167,12.348432,C,0
107525,20121224,730,25.47481,25.47481,3.975754,0.260927,0.590062,0.044151,-1.14803,13.828765,C,0
107525,20121224,30,27.06481,27.06481,0.700839,0.226403,-0.487235,0.227065,-4.231264,3.093486,P,0
107525,20121224,60,26.841874,26.841874,1.034059,0.238301,-0.476739,0.151078,-3.103565,4.334969,P,0
107525,20121224,91,26.849081,26.849081,1.255247,0.234812,-0.473013,0.124585,-2.474884,5.335545,P,0
107525,20121224,122,26.85636,26.85636,1.455658,0.235174,-0.469452,0.107434,-2.133835,6.174094,P,0
107525,20121224,152,26.635145,26.635145,1.611204,0.235238,-0.462116,0.09518,-1.886089,6.829278,P,0
107525,20121224,182,26.642494,26.642494,1.76477,0.235383,-0.459641,0.086972,-1.72086,7.468484,P,0
107525,20121224,273,26.438778,26.438778,2.190596,0.24059,-0.447753,0.068719,-1.410741,9.051698,P,0
107525,20121224,365,26.238229,26.238229,2.560904,0.245284,-0.436999,0.057663,-1.222628,10.355138,P,0
107525,20121224,547,25.847435,25.847435,3.272603,0.260423,-0.416141,0.043368,-1.024776,12.392682,P,0
107525,20121224,730,25.47481,25.47481,3.848505,0.269641,-0.397886,0.035424,-0.88508,13.990683,P,0
107525,20121226,30,26.86497,26.86497,0.681198,0.221761,0.51268,0.233415,-4.170219,3.070737,C,0
107525,20121226,60,26.642227,26.642227,1.111183,0.235343,0.554379,0.158131,-3.197848,4.203918,C,0
107525,20121226,91,26.649483,26.649483,1.270299,0.232321,0.542811,0.13596,-2.686131,5.22668,C,0
107525,20121226,122,26.656899,26.656899,1.455087,0.234361,0.535306,0.115569,-2.328803,6.09089,C,0
107525,20121226,152,26.436022,26.436022,1.708545,0.236006,0.555584,0.102941,-2.109215,6.708406,C,0
107525,20121226,182,26.443633,26.443633,1.817855,0.235935,0.55031,0.09512,-1.951028,7.384223,C,0
107525,20121226,273,26.240523,26.240523,2.267681,0.240426,0.558507,0.07619,-1.630688,8.862766,C,0
107525,20121226,365,26.040897,26.040897,2.652024,0.244714,0.56538,0.065488,-1.457656,10.070415,C,0
107525,20121226,547,25.651325,25.651325,3.388205,0.256831,0.579547,0.051429,-1.268885,12.147099,C,0
107525,20121226,730,25.279691,25.279691,3.972114,0.263141,0.590332,0.044151,-1.151306,13.68959,C,0
107525,20121226,30,26.86497,26.86497,0.667924,0.217368,-0.487769,0.238288,-4.030398,3.070728,P,0
107525,20121226,60,26.642227,26.642227,0.994138,0.230794,-0.477359,0.157169,-2.981372,4.302938,P,0
107525,20121226,91,26.649483,26.649483,1.221732,0.230243,-0.473466,0.128021,-2.407246,5.296065,P,0
107525,20121226,122,26.656899,26.656899,1.425973,0.232094,-0.469802,0.109682,-2.088872,6.128446,P,0
107525,20121226,152,26.436022,26.436022,1.583262,0.23288,-0.462403,0.096861,-1.851606,6.778385,P,0
107525,20121226,182,26.443633,26.443633,1.73664,0.23336,-0.459915,0.088387,-1.691736,7.412844,P,0
107525,20121226,273,26.240523,26.240523,2.161139,0.23913,-0.447978,0.069656,-1.390052,8.983793,P,0
107525,20121226,365,26.040897,26.040897,2.535239,0.244648,-0.437094,0.058241,-1.208511,10.27606,P,0
107525,20121226,547,25.651325,25.651325,3.247407,0.260416,-0.416012,0.043676,-1.015007,12.295653,P,0
107525,20121226,730,25.279691,25.279691,3.813144,0.269177,-0.397938,0.03574,-0.874971,13.880205,P,0
107525,20121227,30,26.965116,26.965116,0.729085,0.236475,0.513521,0.218064,-4.461918,3.081955,C,0
107525,20121227,60,26.742352,26.742352,1.151425,0.245529,0.553127,0.151993,-3.368617,4.296335,C,0
107525,20121227,91,26.749668,26.749668,1.322168,0.241548,0.542116,0.130007,-2.795874,5.26448,C,0
107525,20121227,122,26.757202,26.757202,1.509507,0.242604,0.534945,0.110815,-2.409596,6.07341,C,0
107525,20121227,152,26.536353,26.536353,1.767264,0.243969,0.555872,0.099204,-2.187062,6.715352,C,0
107525,20121227,182,26.544012,26.544012,1.878012,0.243367,0.549772,0.091391,-2.008301,7.334989,C,0
107525,20121227,273,26.341307,26.341307,2.339381,0.24765,0.558281,0.073219,-1.674227,8.923692,C,0
107525,20121227,365,26.141769,26.141769,2.72262,0.250753,0.564962,0.063166,-1.486562,10.295669,C,0
107525,20121227,547,25.751656,25.751656,3.468279,0.262787,0.57913,0.049731,-1.293082,12.152626,C,0
107525,20121227,730,25.377954,25.377954,4.074918,0.269564,0.590405,0.04266,-1.174328,13.733762,C,0
107525,20121227,30,26.965116,26.965116,0.649022,0.210426,-0.488179,0.245254,-3.91474,3.082231,P,0
107525,20121227,60,26.742352,26.742352,0.980245,0.226698,-0.477744,0.159443,-2.938942,4.319283,P,0
107525,20121227,91,26.749668,26.749668,1.204281,0.226096,-0.4739,0.129901,-2.372035,5.316269,P,0
107525,20121227,122,26.757202,26.757202,1.406655,0.228081,-0.470293,0.111217,-2.059747,6.151868,P,0
107525,20121227,152,26.536353,26.536353,1.570429,0.230095,-0.462828,0.097691,-1.835902,6.804392,P,0
107525,20121227,182,26.544012,26.544012,1.728178,0.231332,-0.460255,0.088852,-1.683075,7.441394,P,0
107525,20121227,273,26.341307,26.341307,2.154169,0.237442,-0.448313,0.069904,-1.384928,9.018807,P,0
107525,20121227,365,26.141769,26.141769,2.526293,0.242836,-0.437505,0.058473,-1.203689,10.316813,P,0
107525,20121227,547,25.751656,25.751656,3.264218,0.260707,-0.416097,0.043481,-1.020374,12.343943,P,0
107525,20121227,730,25.377954,25.377954,3.847836,0.270594,-0.397646,0.035424,-0.883851,13.932854,P,0
107525,20121228,30,26.55497,26.55497,0.757982,0.24965,0.514274,0.209732,-4.636456,3.034886,C,0
107525,20121228,60,26.33201,26.33201,1.161126,0.251828,0.553179,0.150544,-3.40242,4.178265,C,0
107525,20121228,91,26.339083,26.339083,1.330668,0.247264,0.541912,0.128991,-2.81755,5.131458,C,0
107525,20121228,122,26.346317,26.346317,1.518073,0.2476,0.536032,0.110326,-2.421856,6.007639,C,0
107525,20121228,152,26.125245,26.125245,1.770533,0.248559,0.555268,0.098609,-2.186893,6.639025,C,0
107525,20121228,182,26.132546,26.132546,1.880459,0.247932,0.55003,0.091312,-2.017922,7.253877,C,0
107525,20121228,273,25.928562,25.928562,2.338118,0.251798,0.558823,0.073333,-1.679106,8.811753,C,0
107525,20121228,365,25.727761,25.727761,2.722876,0.25474,0.565704,0.063149,-1.485425,10.035055,C,0
107525,20121228,547,25.335565,25.335565,3.452344,0.265642,0.580059,0.050039,-1.287446,11.95769,C,0
107525,20121228,730,24.960073,24.960073,4.04064,0.271383,0.591421,0.043144,-1.165706,13.511146,C,0
107525,20121228,30,26.55497,26.55497,0.692016,0.227844,-0.487162,0.229969,-4.176663,3.035162,P,0
107525,20121228,60,26.33201,26.33201,0.996808,0.234123,-0.477094,0.156744,-2.990239,4.252738,P,0
107525,20121228,91,26.339083,26.339083,1.225189,0.233622,-0.473074,0.127621,-2.414896,5.234154,P,0
107525,20121228,122,26.346317,26.346317,1.42641,0.234909,-0.46942,0.109611,-2.090302,6.056768,P,0
107525,20121228,152,26.125245,26.125245,1.585984,0.236042,-0.461944,0.096659,-1.855743,6.698149,P,0
107525,20121228,182,26.132546,26.132546,1.741262,0.236763,-0.459379,0.08812,-1.697603,7.324985,P,0
107525,20121228,273,25.928562,25.928562,2.162854,0.242188,-0.447359,0.069556,-1.392553,8.875998,P,0
107525,20121228,365,25.727761,25.727761,2.529737,0.247083,-0.436439,0.058306,-1.207384,10.151733,P,0
107525,20121228,547,25.335565,25.335565,3.244919,0.263395,-0.415143,0.043653,-1.016158,12.143712,P,0
107525,20121228,730,24.960073,24.960073,3.803862,0.271906,-0.3969,0.035751,-0.875273,13.70336,P,0
107525,20121231,30,26.714777,26.714777,0.693966,0.227191,0.512991,0.229112,-4.248381,3.053477,C,0
107525,20121231,60,26.491725,26.491725,1.058097,0.227938,0.554105,0.167132,-3.135396,4.223293,C,0
107525,20121231,91,26.498592,26.498592,1.237412,0.228627,0.540757,0.139712,-2.642704,5.178919,C,0
107525,20121231,122,26.505499,26.505499,1.423504,0.231199,0.533021,0.117707,-2.281641,6.03488,C,0
107525,20121231,152,26.283991,26.283991,1.676145,0.234157,0.554044,0.104829,-2.089007,6.630208,C,0
107525,20121231,182,26.290856,26.290856,1.797775,0.234919,0.549629,0.096078,-1.929852,7.229339,C,0
107525,20121231,273,26.086053,26.086053,2.243973,0.239978,0.557999,0.077051,-1.622064,8.807867,C,0
107525,20121231,365,25.884484,25.884484,2.632883,0.244082,0.564849,0.065368,-1.429122,10.066179,C,0
107525,20121231,547,25.491462,25.491462,3.372856,0.257407,0.579716,0.051697,-1.263921,12.048863,C,0
107525,20121231,730,25.115872,25.115872,3.950503,0.263536,0.589374,0.043999,-1.135174,13.569997,C,0
107525,20121231,30,26.714777,26.714777,0.730561,0.239104,-0.486512,0.217813,-4.410117,3.053258,P,0
107525,20121231,60,26.491725,26.491725,1.012723,0.236418,-0.476971,0.154321,-3.038759,4.278415,P,0
107525,20121231,91,26.498592,26.498592,1.244476,0.235875,-0.472871,0.125651,-2.453968,5.265736,P,0
107525,20121231,122,26.505499,26.505499,1.449504,0.237285,-0.469151,0.107858,-2.12549,6.093168,P,0
107525,20121231,152,26.283991,26.283991,1.60643,0.237626,-0.461814,0.095453,-1.881409,6.738915,P,0
107525,20121231,182,26.290856,26.290856,1.760625,0.237959,-0.459227,0.087152,-1.71837,7.369508,P,0
107525,20121231,273,26.086053,26.086053,2.18522,0.243199,-0.447267,0.068866,-1.409073,8.930188,P,0
107525,20121231,365,25.884484,25.884484,2.5569,0.248194,-0.436339,0.057712,-1.222493,10.214351,P,0
107525,20121231,547,25.491462,25.491462,3.277035,0.264367,-0.415017,0.043241,-1.028099,12.219397,P,0
107525,20121231,730,25.115872,25.115872,3.834123,0.272355,-0.396921,0.035491,-0.883777,13.790803,P,0
107525,20130102,30,27.625339,27.625339,0.61053,0.193278,0.511052,0.260474,-3.743242,3.158007,C,0
107525,20130102,60,27.402534,27.402534,0.952444,0.19731,0.555745,0.188384,-2.837486,4.315464,C,0
107525,20130102,91,27.409518,27.409518,1.141443,0.203843,0.539487,0.15282,-2.461396,5.346117,C,0
107525,20130102,122,27.416609,27.416609,1.326163,0.208009,0.531567,0.127274,-2.139303,6.261094,C,0
107525,20130102,152,27.195278,27.195278,1.582119,0.213656,0.553612,0.112474,-1.998802,6.919193,C,0
107525,20130102,182,27.202315,27.202315,1.707928,0.215641,0.547696,0.101753,-1.844795,7.554404,C,0
107525,20130102,273,26.997513,26.997513,2.167887,0.223779,0.555555,0.079931,-1.567122,9.168141,C,0
107525,20130102,365,26.796271,26.796271,2.560154,0.229499,0.562378,0.067786,-1.402954,10.405229,C,0
107525,20130102,547,26.404385,26.404385,3.315048,0.244725,0.576014,0.052451,-1.241587,12.645896,C,0
107525,20130102,730,26.031548,26.031548,3.90097,0.251335,0.587246,0.044948,-1.130224,14.075658,C,0
107525,20130102,30,27.625339,27.625339,0.689895,0.218337,-0.487723,0.230709,-4.161749,3.157577,P,0
107525,20130102,60,27.402534,27.402534,0.958887,0.216378,-0.478769,0.163163,-2.87437,4.426272,P,0
107525,20130102,91,27.409518,27.409518,1.195019,0.218942,-0.474719,0.130997,-2.35429,5.448023,P,0
107525,20130102,122,27.416609,27.416609,1.397848,0.221187,-0.471165,0.111977,-2.047735,6.304619,P,0
107525,20130102,152,27.195278,27.195278,1.563203,0.223426,-0.463952,0.098283,-1.828998,6.974874,P,0
107525,20130102,182,27.202315,27.202315,1.720663,0.224719,-0.461367,0.089345,-1.677836,7.627992,P,0
107525,20130102,273,26.997513,26.997513,2.161725,0.232423,-0.449458,0.06978,-1.393165,9.246691,P,0
107525,20130102,365,26.796271,26.796271,2.5425,0.238357,-0.438719,0.058218,-1.215144,10.581002,P,0
107525,20130102,547,26.404385,26.404385,3.31673,0.258301,-0.417097,0.0429,-1.040646,12.666651,P,0
107525,20130102,730,26.031548,26.031548,3.896996,0.267022,-0.399275,0.035122,-0.897984,14.305617,P,0
107525,20130103,30,27.255265,27.255265,0.680742,0.21844,0.512491,0.233576,-4.169246,3.11537,C,0
107525,20130103,60,27.032392,27.032392,1.01008,0.214393,0.553546,0.176232,-3.046762,4.301904,C,0
107525,20130103,91,27.039282,27.039282,1.199902,0.217759,0.539019,0.144409,-2.581043,5.298378,C,0
107525,20130103,122,27.046224,27.046224,1.386034,0.220855,0.531032,0.120758,-2.224894,6.130926,C,0
107525,20130103,152,26.824715,26.824715,1.631734,0.224143,0.552243,0.107811,-2.050423,6.85485,C,0
107525,20130103,182,26.831589,26.831589,1.752491,0.225005,0.547221,0.098467,-1.889911,7.363852,C,0
107525,20130103,273,26.626562,26.626562,2.207472,0.231257,0.556,0.078122,-1.590723,9.040487,C,0
107525,20130103,365,26.425142,26.425142,2.588423,0.235488,0.562458,0.066492,-1.409358,10.274475,C,0
107525,20130103,547,26.034332,26.034332,3.343255,0.250483,0.576733,0.051841,-1.250709,12.416546,C,0
107525,20130103,730,25.664658,25.664658,3.930979,0.257171,0.587851,0.04439,-1.137599,13.869112,C,0
107525,20130103,30,27.255265,27.255265,0.672413,0.215692,-0.487877,0.236713,-4.055968,3.115314,P,0
107525,20130103,60,27.032392,27.032392,0.929804,0.212682,-0.479027,0.168249,-2.786623,4.366573,P,0
107525,20130103,91,27.039282,27.039282,1.165189,0.216395,-0.474922,0.134329,-2.295075,5.374569,P,0
107525,20130103,122,27.046224,27.046224,1.36553,0.219027,-0.471364,0.114611,-2.000133,6.219698,P,0
107525,20130103,152,26.824715,26.824715,1.522369,0.220583,-0.464215,0.100885,-1.780919,6.880314,P,0
107525,20130103,182,26.831589,26.831589,1.673141,0.221511,-0.461737,0.091866,-1.631324,7.524682,P,0
107525,20130103,273,26.626562,26.626562,2.096092,0.228475,-0.449989,0.071938,-1.350378,9.121694,P,0
107525,20130103,365,26.425142,26.425142,2.466205,0.234406,-0.439309,0.05999,-1.17811,10.436874,P,0
107525,20130103,547,26.034332,26.034332,3.225018,0.254664,-0.417699,0.044089,-1.010739,12.492632,P,0
107525,20130103,730,25.664658,25.664658,3.795511,0.263722,-0.399843,0.036027,-0.872488,14.107006,P,0
107525,20130104,30,26.74521,26.74521,0.646923,0.211545,0.512096,0.245796,-3.963452,3.057157,C,0
107525,20130104,60,26.522217,26.522217,0.978453,0.2119,0.554073,0.182711,-2.97183,4.206432,C,0
107525,20130104,91,26.528978,26.528978,1.166968,0.216169,0.5384,0.148765,-2.523296,5.132228,C,0
107525,20130104,122,26.535792,26.535792,1.34786,0.218846,0.5311,0.124486,-2.168919,6.0573,C,0
107525,20130104,152,26.314265,26.314265,1.599563,0.223133,0.553155,0.110351,-2.003139,6.586117,C,0
107525,20130104,182,26.321073,26.321073,1.715056,0.224171,0.547925,0.101032,-1.853707,7.224346,C,0
107525,20130104,273,26.115766,26.115766,2.161209,0.230658,0.556041,0.079863,-1.558049,8.84675,C,0
107525,20130104,365,25.914412,25.914412,2.548729,0.236176,0.563134,0.067696,-1.389919,10.076683,C,0
107525,20130104,547,25.524183,25.524183,3.308043,0.252619,0.577386,0.052453,-1.239596,12.219059,C,0
107525,20130104,730,25.154256,25.154256,3.885078,0.259022,0.588825,0.045058,-1.128079,13.59327,C,0
107525,20130104,30,26.74521,26.74521,0.635083,0.207597,-0.488351,0.250653,-3.829505,3.057118,P,0
107525,20130104,60,26.522217,26.522217,0.891846,0.207912,-0.479362,0.17539,-2.672121,4.284341,P,0
107525,20130104,91,26.528978,26.528978,1.119533,0.211907,-0.475303,0.139785,-2.204405,5.273432,P,0
107525,20130104,122,26.535792,26.535792,1.310739,0.214271,-0.471848,0.119387,-1.919122,6.102755,P,0
107525,20130104,152,26.314265,26.314265,1.469591,0.217055,-0.464522,0.104457,-1.718462,6.750153,P,0
107525,20130104,182,26.321073,26.321073,1.618613,0.218433,-0.462034,0.094918,-1.577458,7.381945,P,0
107525,20130104,273,26.115766,26.115766,2.036729,0.226324,-0.450154,0.073978,-1.311564,8.947406,P,0
107525,20130104,365,25.914412,25.914412,2.398741,0.232456,-0.439433,0.061615,-1.145133,10.235989,P,0
107525,20130104,547,25.524183,25.524183,3.151564,0.253802,-0.417537,0.045042,-0.986683,12.246945,P,0
107525,20130104,730,25.154256,25.154256,3.708008,0.262811,-0.399624,0.036797,-0.851243,13.826152,P,0
107525,20130107,30,26.69537,26.69537,0.656553,0.215097,0.512299,0.242186,-4.02288,3.051393,C,0
107525,20130107,60,26.472396,26.472396,0.971302,0.212624,0.552467,0.184318,-3.007215,4.099431,C,0
107525,20130107,91,26.479143,26.479143,1.169972,0.217345,0.537876,0.148184,-2.531512,5.157798,C,0
107525,20130107,122,26.485954,26.485954,1.347989,0.219342,0.530896,0.124346,-2.168403,6.034704,C,0
107525,20130107,152,26.264438,26.264438,1.585695,0.22275,0.551364,0.110889,-1.998702,6.62596,C,0
107525,20130107,182,26.271233,26.271233,1.701672,0.223436,0.546401,0.101397,-1.841641,7.232927,C,0
107525,20130107,273,26.065895,26.065895,2.144556,0.229769,0.555239,0.08033,-1.549554,8.770982,C,0
107525,20130107,365,25.86419,25.86419,2.52143,0.233991,0.564189,0.069081,-1.387158,10.012903,C,0
107525,20130107,547,25.47241,25.47241,3.279584,0.251135,0.576837,0.05298,-1.232467,12.012074,C,0
